id,contestId,creationTimeSeconds,relativeTimeSeconds,problem,author,programmingLanguage,verdict,testset,passedTestCount,timeConsumedMillis,memoryConsumedBytes,points
61522534,10,1569786331,2147483647,"{'contestId': 10, 'index': 'D', 'name': 'LCIS', 'type': 'PROGRAMMING', 'rating': 2800, 'tags': ['dp']}","{'contestId': 10, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1271346300}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,4,15,24268800,
61515019,261,1569777194,2147483647,"{'contestId': 261, 'index': 'E', 'name': 'Maxim and Calculator', 'type': 'PROGRAMMING', 'points': 2500.0, 'rating': 2800, 'tags': ['brute force', 'dp', 'two pointers']}","{'contestId': 261, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1358091000}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,10,1028,0,
61513535,261,1569775420,2147483647,"{'contestId': 261, 'index': 'E', 'name': 'Maxim and Calculator', 'type': 'PROGRAMMING', 'points': 2500.0, 'rating': 2800, 'tags': ['brute force', 'dp', 'two pointers']}","{'contestId': 261, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1358091000}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,5,280,0,
61510591,724,1569772643,2147483647,"{'contestId': 724, 'index': 'E', 'name': 'Goods transportation', 'type': 'PROGRAMMING', 'points': 2500.0, 'rating': 2900, 'tags': ['dp', 'flows', 'greedy']}","{'contestId': 724, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1475928900}",C++17 (GCC 7-32),OK,TESTS,106,249,307200,
61510195,724,1569772371,2147483647,"{'contestId': 724, 'index': 'E', 'name': 'Goods transportation', 'type': 'PROGRAMMING', 'points': 2500.0, 'rating': 2900, 'tags': ['dp', 'flows', 'greedy']}","{'contestId': 724, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1475928900}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,3,31,307200,
61378823,724,1569603407,2147483647,"{'contestId': 724, 'index': 'E', 'name': 'Goods transportation', 'type': 'PROGRAMMING', 'points': 2500.0, 'rating': 2900, 'tags': ['dp', 'flows', 'greedy']}","{'contestId': 724, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1475928900}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,6,30,204800,
61377572,724,1569602347,2147483647,"{'contestId': 724, 'index': 'E', 'name': 'Goods transportation', 'type': 'PROGRAMMING', 'points': 2500.0, 'rating': 2900, 'tags': ['dp', 'flows', 'greedy']}","{'contestId': 724, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1475928900}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,6,31,204800,
61285121,613,1569435013,2147483647,"{'contestId': 613, 'index': 'D', 'name': 'Kingdom and its Cities', 'type': 'PROGRAMMING', 'points': 2000.0, 'rating': 2800, 'tags': ['dfs and similar', 'divide and conquer', 'dp', 'graphs', 'sortings', 'trees']}","{'contestId': 613, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1452789300}",C++17 (GCC 7-32),OK,TESTS,43,327,20275200,
61284440,613,1569434260,2147483647,"{'contestId': 613, 'index': 'D', 'name': 'Kingdom and its Cities', 'type': 'PROGRAMMING', 'points': 2000.0, 'rating': 2800, 'tags': ['dfs and similar', 'divide and conquer', 'dp', 'graphs', 'sortings', 'trees']}","{'contestId': 613, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1452789300}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,7,311,17920000,
61284174,613,1569433956,2147483647,"{'contestId': 613, 'index': 'D', 'name': 'Kingdom and its Cities', 'type': 'PROGRAMMING', 'points': 2000.0, 'rating': 2800, 'tags': ['dfs and similar', 'divide and conquer', 'dp', 'graphs', 'sortings', 'trees']}","{'contestId': 613, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1452789300}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,7,280,17920000,
61283573,613,1569433233,2147483647,"{'contestId': 613, 'index': 'D', 'name': 'Kingdom and its Cities', 'type': 'PROGRAMMING', 'points': 2000.0, 'rating': 2800, 'tags': ['dfs and similar', 'divide and conquer', 'dp', 'graphs', 'sortings', 'trees']}","{'contestId': 613, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1452789300}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,7,311,17920000,
61276873,596,1569426279,2147483647,"{'contestId': 596, 'index': 'E', 'name': 'Wilbur and Strings', 'type': 'PROGRAMMING', 'points': 2500.0, 'rating': 2500, 'tags': ['dfs and similar', 'dp', 'graphs', 'strings']}","{'contestId': 596, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1447605300}",C++17 (GCC 7-32),OK,TESTS,78,296,7270400,
61276689,596,1569426063,2147483647,"{'contestId': 596, 'index': 'E', 'name': 'Wilbur and Strings', 'type': 'PROGRAMMING', 'points': 2500.0, 'rating': 2500, 'tags': ['dfs and similar', 'dp', 'graphs', 'strings']}","{'contestId': 596, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1447605300}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,4,30,2969600,
61274503,383,1569423617,2147483647,"{'contestId': 383, 'index': 'E', 'name': 'Vowels', 'type': 'PROGRAMMING', 'points': 2500.0, 'rating': 2700, 'tags': ['combinatorics', 'divide and conquer', 'dp']}","{'contestId': 383, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1390231800}",C++17 (GCC 7-32),OK,TESTS,68,296,33792000,
61272840,138,1569421925,2147483647,"{'contestId': 138, 'index': 'C', 'name': 'Mushroom Gnomes - 2', 'type': 'PROGRAMMING', 'points': 2000.0, 'rating': 2200, 'tags': ['binary search', 'data structures', 'probabilities', 'sortings']}","{'contestId': 138, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1324728000}",C++17 (GCC 7-32),OK,TESTS,39,187,14745600,
61271692,138,1569420896,2147483647,"{'contestId': 138, 'index': 'C', 'name': 'Mushroom Gnomes - 2', 'type': 'PROGRAMMING', 'points': 2000.0, 'rating': 2200, 'tags': ['binary search', 'data structures', 'probabilities', 'sortings']}","{'contestId': 138, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1324728000}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,11,108,9523200,
61160588,1229,1569253422,5922,"{'contestId': 1229, 'index': 'C', 'name': 'Konrad and Company Evaluation', 'type': 'PROGRAMMING', 'points': 1500.0, 'rating': 2400, 'tags': ['brute force', 'graphs']}","{'contestId': 1229, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 7, 'startTimeSeconds': 1569247500}",C++17 (GCC 7-32),WRONG_ANSWER,PRETESTS,5,1107,10854400,
61149541,1229,1569250944,3444,"{'contestId': 1229, 'index': 'C', 'name': 'Konrad and Company Evaluation', 'type': 'PROGRAMMING', 'points': 1500.0, 'rating': 2400, 'tags': ['brute force', 'graphs']}","{'contestId': 1229, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 7, 'startTimeSeconds': 1569247500}",C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,PRETESTS,5,4000,11571200,
61148913,1229,1569250839,3339,"{'contestId': 1229, 'index': 'C', 'name': 'Konrad and Company Evaluation', 'type': 'PROGRAMMING', 'points': 1500.0, 'rating': 2400, 'tags': ['brute force', 'graphs']}","{'contestId': 1229, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 7, 'startTimeSeconds': 1569247500}",C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,PRETESTS,5,4000,11571200,
61139666,1229,1569249465,1965,"{'contestId': 1229, 'index': 'B', 'name': 'Kamil and Making a Stream', 'type': 'PROGRAMMING', 'points': 1000.0, 'rating': 2000, 'tags': ['binary search', 'data structures', 'dfs and similar', 'dp', 'graphs', 'math', 'number theory', 'trees']}","{'contestId': 1229, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 7, 'startTimeSeconds': 1569247500}",C++17 (GCC 7-32),OK,TESTS,83,420,118784000,
61133323,1229,1569248674,1174,"{'contestId': 1229, 'index': 'A', 'name': 'Marcin and Training Camp', 'type': 'PROGRAMMING', 'points': 500.0, 'rating': 1700, 'tags': ['brute force', 'graphs', 'greedy']}","{'contestId': 1229, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 7, 'startTimeSeconds': 1569247500}",C++17 (GCC 7-32),OK,TESTS,50,109,204800,
60953560,156,1569025714,2147483647,"{'contestId': 156, 'index': 'D', 'name': 'Clues', 'type': 'PROGRAMMING', 'points': 2500.0, 'rating': 2500, 'tags': ['combinatorics', 'graphs']}","{'contestId': 156, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1330536600}",C++17 (GCC 7-32),OK,TESTS,130,156,6963200,
60953524,156,1569025539,2147483647,"{'contestId': 156, 'index': 'D', 'name': 'Clues', 'type': 'PROGRAMMING', 'points': 2500.0, 'rating': 2500, 'tags': ['combinatorics', 'graphs']}","{'contestId': 156, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1330536600}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,15,124,4300800,
60953505,156,1569025435,2147483647,"{'contestId': 156, 'index': 'D', 'name': 'Clues', 'type': 'PROGRAMMING', 'points': 2500.0, 'rating': 2500, 'tags': ['combinatorics', 'graphs']}","{'contestId': 156, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1330536600}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,11,124,4300800,
60953477,156,1569025334,2147483647,"{'contestId': 156, 'index': 'D', 'name': 'Clues', 'type': 'PROGRAMMING', 'points': 2500.0, 'rating': 2500, 'tags': ['combinatorics', 'graphs']}","{'contestId': 156, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1330536600}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,8,62,2048000,
60822109,997,1568855172,2147483647,"{'contestId': 997, 'index': 'C', 'name': 'Sky Full of Stars', 'type': 'PROGRAMMING', 'points': 1500.0, 'rating': 2500, 'tags': ['combinatorics', 'math']}","{'contestId': 997, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1530453900}",C++17 (GCC 7-32),OK,TESTS,42,3181,48128000,
60819590,60,1568846888,2147483647,"{'contestId': 60, 'index': 'D', 'name': 'Savior', 'type': 'PROGRAMMING', 'points': 2000.0, 'rating': 2500, 'tags': ['brute force', 'dsu', 'math']}","{'contestId': 60, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1298131200}",C++17 (GCC 7-32),OK,TESTS,40,2650,52121600,
60818962,28,1568844834,2147483647,"{'contestId': 28, 'index': 'C', 'name': 'Bath Queue', 'type': 'PROGRAMMING', 'points': 1500.0, 'rating': 2200, 'tags': ['combinatorics', 'dp', 'probabilities']}","{'contestId': 28, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1284735600}",PyPy 3,OK,TESTS,32,1216,10752000,
60818957,28,1568844814,2147483647,"{'contestId': 28, 'index': 'C', 'name': 'Bath Queue', 'type': 'PROGRAMMING', 'points': 1500.0, 'rating': 2200, 'tags': ['combinatorics', 'dp', 'probabilities']}","{'contestId': 28, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1284735600}",C++17 (GCC 7-32),COMPILATION_ERROR,TESTS,0,0,0,
60808823,1220,1568828970,6270,"{'contestId': 1220, 'index': 'E', 'name': 'Tourism', 'type': 'PROGRAMMING', 'points': 2750.0, 'rating': 2200, 'tags': ['dfs and similar', 'dp', 'dsu', 'graphs', 'greedy', 'trees']}","{'contestId': 1220, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 67, 'startTimeSeconds': 1568822700}",C++17 (GCC 7-32),OK,TESTS,57,327,29184000,
60806831,1220,1568828330,5630,"{'contestId': 1220, 'index': 'E', 'name': 'Tourism', 'type': 'PROGRAMMING', 'points': 2750.0, 'rating': 2200, 'tags': ['dfs and similar', 'dp', 'dsu', 'graphs', 'greedy', 'trees']}","{'contestId': 1220, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 67, 'startTimeSeconds': 1568822700}",C++17 (GCC 7-32),WRONG_ANSWER,PRETESTS,6,31,17203200,
60806096,1220,1568828087,5387,"{'contestId': 1220, 'index': 'D', 'name': 'Alex and Julian', 'type': 'PROGRAMMING', 'points': 2250.0, 'rating': 1900, 'tags': ['bitmasks', 'math', 'number theory']}","{'contestId': 1220, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 67, 'startTimeSeconds': 1568822700}",C++17 (GCC 7-32),OK,TESTS,54,670,2457600,
60805108,1220,1568827769,5069,"{'contestId': 1220, 'index': 'E', 'name': 'Tourism', 'type': 'PROGRAMMING', 'points': 2750.0, 'rating': 2200, 'tags': ['dfs and similar', 'dp', 'dsu', 'graphs', 'greedy', 'trees']}","{'contestId': 1220, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 67, 'startTimeSeconds': 1568822700}",C++17 (GCC 7-32),WRONG_ANSWER,PRETESTS,6,30,17203200,
60804800,1220,1568827659,4959,"{'contestId': 1220, 'index': 'E', 'name': 'Tourism', 'type': 'PROGRAMMING', 'points': 2750.0, 'rating': 2200, 'tags': ['dfs and similar', 'dp', 'dsu', 'graphs', 'greedy', 'trees']}","{'contestId': 1220, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 67, 'startTimeSeconds': 1568822700}",C++17 (GCC 7-32),WRONG_ANSWER,PRETESTS,7,15,17203200,
60795159,1220,1568825036,2336,"{'contestId': 1220, 'index': 'D', 'name': 'Alex and Julian', 'type': 'PROGRAMMING', 'points': 2250.0, 'rating': 1900, 'tags': ['bitmasks', 'math', 'number theory']}","{'contestId': 1220, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 67, 'startTimeSeconds': 1568822700}",C++17 (GCC 7-32),WRONG_ANSWER,PRETESTS,2,15,819200,
60791228,1220,1568824257,1557,"{'contestId': 1220, 'index': 'C', 'name': 'Substring Game in the Lesson', 'type': 'PROGRAMMING', 'points': 1500.0, 'rating': 1300, 'tags': ['games', 'greedy', 'strings']}","{'contestId': 1220, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 67, 'startTimeSeconds': 1568822700}",C++17 (GCC 7-32),OK,TESTS,125,170,2048000,
60788859,1220,1568823849,1149,"{'contestId': 1220, 'index': 'B', 'name': 'Multiplication Table', 'type': 'PROGRAMMING', 'points': 1000.0, 'rating': 1300, 'tags': ['math', 'number theory']}","{'contestId': 1220, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 67, 'startTimeSeconds': 1568822700}",C++17 (GCC 7-32),OK,TESTS,54,1544,8089600,
60781643,1220,1568822947,247,"{'contestId': 1220, 'index': 'A', 'name': 'Cards', 'type': 'PROGRAMMING', 'points': 500.0, 'rating': 800, 'tags': ['implementation', 'sortings', 'strings']}","{'contestId': 1220, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 67, 'startTimeSeconds': 1568822700}",C++17 (GCC 7-32),OK,TESTS,28,46,307200,
60742981,367,1568757066,2147483647,"{'contestId': 367, 'index': 'D', 'name': 'Sereja and Sets', 'type': 'PROGRAMMING', 'points': 2000.0, 'rating': 2400, 'tags': ['bitmasks', 'dfs and similar']}","{'contestId': 367, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1385479800}",C++17 (GCC 7-32),OK,TESTS,70,93,1843200,
60741928,283,1568753437,2147483647,"{'contestId': 283, 'index': 'C', 'name': 'Coin Troubles', 'type': 'PROGRAMMING', 'points': 1500.0, 'rating': 2100, 'tags': ['dp']}","{'contestId': 283, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1363534200}",C++17 (GCC 7-32),OK,TESTS,76,404,819200,
60741910,283,1568753394,2147483647,"{'contestId': 283, 'index': 'C', 'name': 'Coin Troubles', 'type': 'PROGRAMMING', 'points': 1500.0, 'rating': 2100, 'tags': ['dp']}","{'contestId': 283, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1363534200}",C++17 (GCC 7-32),RUNTIME_ERROR,TESTS,0,30,0,
60741845,283,1568753192,2147483647,"{'contestId': 283, 'index': 'C', 'name': 'Coin Troubles', 'type': 'PROGRAMMING', 'points': 1500.0, 'rating': 2100, 'tags': ['dp']}","{'contestId': 283, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1363534200}",C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,3,2000,23449600,
60741824,283,1568753122,2147483647,"{'contestId': 283, 'index': 'C', 'name': 'Coin Troubles', 'type': 'PROGRAMMING', 'points': 1500.0, 'rating': 2100, 'tags': ['dp']}","{'contestId': 283, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1363534200}",C++17 (GCC 7-32),COMPILATION_ERROR,TESTS,0,0,0,
60585491,372,1568494428,2147483647,"{'contestId': 372, 'index': 'D', 'name': 'Choosing Subtree is Fun', 'type': 'PROGRAMMING', 'points': 2000.0, 'rating': 2600, 'tags': ['binary search', 'data structures', 'dfs and similar', 'trees', 'two pointers']}","{'contestId': 372, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1386943200}",C++17 (GCC 7-32),OK,TESTS,47,1653,46694400,
60583872,372,1568490733,2147483647,"{'contestId': 372, 'index': 'D', 'name': 'Choosing Subtree is Fun', 'type': 'PROGRAMMING', 'points': 2000.0, 'rating': 2600, 'tags': ['binary search', 'data structures', 'dfs and similar', 'trees', 'two pointers']}","{'contestId': 372, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1386943200}",C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,16,5000,31232000,
60582661,372,1568488514,2147483647,"{'contestId': 372, 'index': 'D', 'name': 'Choosing Subtree is Fun', 'type': 'PROGRAMMING', 'points': 2000.0, 'rating': 2600, 'tags': ['binary search', 'data structures', 'dfs and similar', 'trees', 'two pointers']}","{'contestId': 372, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1386943200}",C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,16,5000,31232000,
60565293,1209,1568473356,7056,"{'contestId': 1209, 'index': 'E1', 'name': 'Rotate Columns (easy version)', 'type': 'PROGRAMMING', 'points': 1000.0, 'rating': 2000, 'tags': ['bitmasks', 'brute force', 'dp', 'greedy', 'sortings']}","{'contestId': 1209, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 139, 'startTimeSeconds': 1568466300}",C++17 (GCC 7-32),OK,TESTS,38,46,0,
60560155,1209,1568471979,5679,"{'contestId': 1209, 'index': 'G1', 'name': 'Into Blocks (easy version)', 'type': 'PROGRAMMING', 'points': 1500.0, 'rating': 2000, 'tags': ['data structures', 'dsu', 'greedy', 'implementation', 'two pointers']}","{'contestId': 1209, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 139, 'startTimeSeconds': 1568466300}",C++17 (GCC 7-32),OK,TESTS,19,62,7987200,
60555885,1209,1568470879,4579,"{'contestId': 1209, 'index': 'E1', 'name': 'Rotate Columns (easy version)', 'type': 'PROGRAMMING', 'points': 1000.0, 'rating': 2000, 'tags': ['bitmasks', 'brute force', 'dp', 'greedy', 'sortings']}","{'contestId': 1209, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 139, 'startTimeSeconds': 1568466300}",C++17 (GCC 7-32),WRONG_ANSWER,PRETESTS,8,31,0,
60552443,1209,1568470042,3742,"{'contestId': 1209, 'index': 'C', 'name': 'Paint the Digits', 'type': 'PROGRAMMING', 'points': 1250.0, 'rating': 1500, 'tags': ['constructive algorithms', 'greedy', 'implementation']}","{'contestId': 1209, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 139, 'startTimeSeconds': 1568466300}",C++17 (GCC 7-32),OK,TESTS,97,78,10444800,
60552355,1209,1568470021,3721,"{'contestId': 1209, 'index': 'C', 'name': 'Paint the Digits', 'type': 'PROGRAMMING', 'points': 1250.0, 'rating': 1500, 'tags': ['constructive algorithms', 'greedy', 'implementation']}","{'contestId': 1209, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 139, 'startTimeSeconds': 1568466300}",C++17 (GCC 7-32),COMPILATION_ERROR,PRETESTS,0,0,0,
60552130,1209,1568469962,3662,"{'contestId': 1209, 'index': 'C', 'name': 'Paint the Digits', 'type': 'PROGRAMMING', 'points': 1250.0, 'rating': 1500, 'tags': ['constructive algorithms', 'greedy', 'implementation']}","{'contestId': 1209, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 139, 'startTimeSeconds': 1568466300}",C++17 (GCC 7-32),WRONG_ANSWER,PRETESTS,0,0,0,
60546141,1209,1568468580,2280,"{'contestId': 1209, 'index': 'D', 'name': 'Cow and Snacks', 'type': 'PROGRAMMING', 'points': 1500.0, 'rating': 1700, 'tags': ['dfs and similar', 'dsu', 'graphs']}","{'contestId': 1209, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 139, 'startTimeSeconds': 1568466300}",C++17 (GCC 7-32),OK,TESTS,36,93,6963200,
60537475,1209,1568467021,721,"{'contestId': 1209, 'index': 'B', 'name': 'Koala and Lights', 'type': 'PROGRAMMING', 'points': 500.0, 'rating': 1300, 'tags': ['implementation', 'math', 'number theory']}","{'contestId': 1209, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 139, 'startTimeSeconds': 1568466300}",C++17 (GCC 7-32),OK,TESTS,45,31,614400,
60534735,1209,1568466647,347,"{'contestId': 1209, 'index': 'A', 'name': 'Paint the Numbers', 'type': 'PROGRAMMING', 'points': 500.0, 'rating': 800, 'tags': ['greedy', 'implementation', 'math']}","{'contestId': 1209, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 139, 'startTimeSeconds': 1568466300}",C++17 (GCC 7-32),OK,TESTS,21,31,102400,
60487794,261,1568380784,2147483647,"{'contestId': 261, 'index': 'D', 'name': 'Maxim and Increasing Subsequence', 'type': 'PROGRAMMING', 'points': 2000.0, 'rating': 2600, 'tags': ['dp']}","{'contestId': 261, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1358091000}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,1,30,162918400,
60484807,261,1568376728,2147483647,"{'contestId': 261, 'index': 'D', 'name': 'Maxim and Increasing Subsequence', 'type': 'PROGRAMMING', 'points': 2000.0, 'rating': 2600, 'tags': ['dp']}","{'contestId': 261, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1358091000}",C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,5,6000,819200,
60484731,261,1568376626,2147483647,"{'contestId': 261, 'index': 'D', 'name': 'Maxim and Increasing Subsequence', 'type': 'PROGRAMMING', 'points': 2000.0, 'rating': 2600, 'tags': ['dp']}","{'contestId': 261, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1358091000}",C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,5,6000,819200,
60440547,715,1568290755,2147483647,"{'contestId': 715, 'index': 'B', 'name': 'Complete The Graph', 'type': 'PROGRAMMING', 'points': 1000.0, 'rating': 2300, 'tags': ['binary search', 'constructive algorithms', 'graphs', 'shortest paths']}","{'contestId': 715, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1474119900}",C++17 (GCC 7-32),OK,TESTS,179,1622,10137600,
60414679,163,1568250396,2147483647,"{'contestId': 163, 'index': 'C', 'name': 'Conveyor', 'type': 'PROGRAMMING', 'points': 1500.0, 'rating': 2100, 'tags': ['sortings', 'two pointers']}","{'contestId': 163, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1332687900}",C++17 (GCC 7-32),OK,TESTS,37,312,8601600,
60414173,354,1568248994,2147483647,"{'contestId': 354, 'index': 'E', 'name': 'Lucky Number Representation', 'type': 'PROGRAMMING', 'points': 2500.0, 'rating': 2200, 'tags': ['constructive algorithms', 'dfs and similar', 'dp']}","{'contestId': 354, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1381678200}",C++17 (GCC 7-32),OK,TESTS,30,62,1126400,
60414157,354,1568248933,2147483647,"{'contestId': 354, 'index': 'E', 'name': 'Lucky Number Representation', 'type': 'PROGRAMMING', 'points': 2500.0, 'rating': 2200, 'tags': ['constructive algorithms', 'dfs and similar', 'dp']}","{'contestId': 354, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1381678200}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,2,46,1126400,
